tokens,upos,deprel,head_tags,deprel_tags,upos_tags
"['Diretor', 'de', '""', 'Jean', 'Charles', '""', '(', '2009', ')', ',', 'Goldman', 'recua', 'a', 'o', 'fim', 'de', 'a', 'adolescência', 'de', 'Santana', ',', 'garoto', 'de', 'a', 'zona', 'rural', 'criado', 'a', 'a', 'beira', 'de', 'o', 'rio', 'Tocantins', '.']","['NOUN', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['dislocated', 'case', 'punct', 'nmod', 'flat:name', 'punct', 'punct', 'parataxis', 'punct', 'punct', 'nsubj', 'root', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'nmod', 'punct', 'appos', 'case', 'det', 'nmod', 'amod', 'acl', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'nmod', 'punct']","[12, 4, 4, 1, 4, 4, 8, 4, 8, 1, 12, 0, 15, 15, 12, 18, 18, 15, 20, 18, 22, 20, 25, 25, 22, 25, 22, 30, 30, 27, 33, 33, 30, 33, 12]","[35, 8, 5, 13, 15, 5, 5, 22, 5, 5, 1, 2, 8, 0, 9, 8, 0, 13, 8, 13, 5, 25, 8, 0, 13, 10, 18, 8, 0, 9, 8, 0, 13, 13, 5]","[1, 5, 3, 9, 9, 3, 3, 11, 3, 3, 9, 2, 5, 0, 1, 5, 0, 1, 5, 9, 3, 1, 5, 0, 1, 6, 2, 5, 0, 1, 5, 0, 1, 9, 3]"
"['Mas', ',', 'em', 'o', 'caso', 'de', 'um', 'incêndio', ',', 'o', 'seguro', 'obrigatório', 'de', 'o', 'condomínio', 'só', 'cobrirá', 'a', 'edificação', 'e', 'as', 'áreas', 'comuns', ',', 'diz', 'Jarbas', 'Medeiros', ',', 'superintendente', 'de', 'a', 'Porto', 'Seguro', '.']","['CCONJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['cc', 'punct', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'det', 'nsubj', 'amod', 'case', 'det', 'nmod', 'advmod', 'ccomp:speech', 'det', 'obj', 'cc', 'det', 'conj', 'amod', 'punct', 'root', 'nsubj', 'flat:name', 'punct', 'appos', 'case', 'det', 'nmod', 'flat:name', 'punct']","[17, 5, 5, 5, 17, 8, 8, 5, 5, 11, 17, 11, 15, 15, 11, 17, 25, 19, 17, 22, 22, 19, 22, 17, 0, 25, 26, 29, 26, 32, 32, 29, 32, 25]","[12, 5, 8, 0, 9, 8, 0, 13, 5, 0, 1, 10, 8, 0, 13, 14, 21, 0, 3, 12, 0, 11, 10, 5, 2, 1, 15, 5, 25, 8, 0, 13, 15, 5]","[7, 3, 5, 0, 1, 5, 0, 1, 3, 0, 1, 6, 5, 0, 1, 8, 2, 0, 1, 7, 0, 1, 6, 3, 2, 9, 9, 3, 1, 5, 0, 9, 9, 3]"
"['Cerca', 'de', '63', '%', 'de', 'as', 'mulheres', 'brasileiras', 'são', 'as', 'principais', 'responsáveis', 'por', 'a', 'limpeza', 'doméstica', ',', 'patamar', 'inferior', 'a', 'a', 'média', 'de', '77', '%', 'registrada', 'em', 'os', 'outros', 'locais', '.']","['ADV', 'ADP', 'NUM', 'SYM', 'ADP', 'DET', 'NOUN', 'ADJ', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'SYM', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']","['advmod', 'fixed', 'nummod', 'nsubj', 'case', 'det', 'nmod', 'amod', 'cop', 'det', 'amod', 'root', 'case', 'det', 'nmod', 'amod', 'punct', 'parataxis', 'obj', 'case', 'det', 'obl', 'case', 'nummod', 'nmod', 'acl', 'case', 'det', 'det', 'obl', 'punct']","[4, 1, 4, 12, 7, 7, 4, 7, 12, 12, 12, 0, 15, 15, 12, 15, 18, 12, 18, 22, 22, 19, 25, 25, 22, 22, 30, 30, 30, 26, 12]","[14, 26, 19, 1, 8, 0, 13, 10, 17, 0, 10, 2, 8, 0, 13, 10, 5, 22, 3, 8, 0, 9, 8, 19, 13, 18, 8, 0, 0, 9, 5]","[8, 5, 11, 13, 5, 0, 1, 6, 10, 0, 6, 1, 5, 0, 1, 6, 3, 1, 6, 5, 0, 1, 5, 11, 13, 2, 5, 0, 0, 1, 3]"
"['A', 'escultura', 'a', 'que', 'se', 'refere', 'a', 'Folha', '-', 'uma', 'obra', 'de', 'arte', 'móvel', 'doada', '-', 'não', 'se', 'trata', 'de', 'propaganda', 'ou', 'placa', 'fixa', 'que', 'demande', 'parecer', 'de', 'a', 'CPPU', '.']","['DET', 'NOUN', 'ADP', 'PRON', 'PRON', 'VERB', 'DET', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['det', 'nsubj', 'case', 'obl', 'expl', 'acl:relcl', 'det', 'nsubj', 'punct', 'det', 'appos', 'case', 'nmod', 'amod', 'acl', 'punct', 'advmod', 'expl:impers', 'root', 'case', 'obl', 'cc', 'conj', 'amod', 'nsubj', 'acl:relcl', 'obj', 'case', 'det', 'nmod', 'punct']","[2, 19, 4, 6, 6, 2, 8, 6, 11, 11, 2, 13, 11, 13, 11, 11, 19, 19, 0, 21, 19, 23, 21, 23, 26, 21, 26, 30, 30, 27, 19]","[0, 1, 8, 9, 32, 20, 0, 1, 5, 0, 25, 8, 13, 10, 18, 5, 14, 31, 2, 8, 9, 12, 11, 10, 1, 20, 3, 8, 0, 13, 5]","[0, 1, 5, 12, 12, 2, 0, 9, 3, 0, 1, 5, 1, 6, 2, 3, 8, 12, 2, 5, 1, 7, 1, 6, 12, 2, 1, 5, 0, 9, 3]"
"['Ele', 'não', 'quis', 'dar', 'o', 'sobrenome', 'com', 'medo', 'de', 'ser', 'dispensado', 'por', 'a', 'Uber', '.']","['PRON', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']","['nsubj', 'advmod', 'root', 'xcomp', 'det', 'obj', 'case', 'obl', 'mark', 'aux:pass', 'acl', 'case', 'det', 'obl:agent', 'punct']","[3, 3, 0, 3, 6, 4, 8, 3, 11, 11, 8, 14, 14, 11, 3]","[1, 14, 2, 4, 0, 3, 8, 9, 6, 24, 18, 8, 0, 30, 5]","[12, 8, 2, 2, 0, 1, 5, 1, 5, 10, 2, 5, 0, 9, 3]"
"['Elas', 'passam', 'a', 'prestar', 'mais', 'atenção', 'em', 'os', 'sintomas', 'em', 'suas', 'famílias', 'e', 'outras', 'pessoas', 'próximas', '.']","['PRON', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['nsubj', 'root', 'mark', 'xcomp', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'cc', 'det', 'conj', 'amod', 'punct']","[2, 0, 4, 2, 6, 4, 9, 9, 6, 12, 12, 9, 15, 15, 12, 15, 2]","[1, 2, 6, 4, 0, 3, 8, 0, 13, 8, 0, 13, 12, 0, 11, 10, 5]","[12, 2, 5, 2, 0, 1, 5, 0, 1, 5, 0, 1, 7, 0, 1, 6, 3]"
"['Para', 'onde', 'esse', 'ícone', 'vai', 'em', 'o', 'futuro', '?']","['ADP', 'ADV', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['case', 'advmod', 'det', 'nsubj', 'root', 'case', 'det', 'obl', 'punct']","[2, 5, 4, 5, 0, 8, 8, 5, 5]","[8, 14, 0, 1, 2, 8, 0, 9, 5]","[5, 8, 0, 1, 2, 5, 0, 1, 3]"
"['Até', '2016', ',', 'a', 'taxa', 'de', 'homicídios', 'em', 'o', 'Rio', 'estava', 'em', '30', 'assassinatos', 'para', 'cada', 'grupo', 'de', '100', 'mil', 'habitantes', '-', 'duas', 'vezes', 'maior', 'de', 'o', 'que', 'a', 'de', 'São', 'Paulo', '.']","['ADP', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'AUX', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NUM', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'ADJ', 'ADP', 'PRON', 'PRON', 'PRON', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['case', 'nmod', 'punct', 'det', 'nsubj', 'case', 'nmod', 'case', 'det', 'nmod', 'cop', 'case', 'nummod', 'root', 'case', 'det', 'nmod', 'case', 'nummod', 'flat', 'nmod', 'punct', 'nummod', 'appos', 'amod', 'mark', 'fixed', 'fixed', 'advcl', 'case', 'nmod', 'flat:name', 'punct']","[2, 14, 2, 5, 14, 7, 5, 10, 10, 7, 14, 14, 14, 0, 17, 17, 14, 21, 21, 19, 17, 24, 24, 14, 24, 29, 26, 26, 25, 31, 29, 31, 14]","[8, 13, 5, 0, 1, 8, 13, 8, 0, 13, 17, 8, 19, 2, 8, 0, 13, 8, 19, 36, 13, 5, 19, 25, 10, 6, 26, 26, 7, 8, 13, 15, 5]","[5, 11, 3, 0, 1, 5, 1, 5, 0, 9, 10, 5, 11, 1, 5, 0, 1, 5, 11, 11, 1, 3, 11, 1, 6, 5, 12, 12, 12, 5, 9, 9, 3]"
"['Segundo', 'assessores', 'de', 'a', 'J&F', ',', 'Assis', 'teve', 'uma', 'reunião', 'com', 'Anselmo', 'em', 'a', 'segunda-feira', ',', 'dia', '20', '.']","['ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'NUM', 'PUNCT']","['case', 'obl', 'case', 'det', 'nmod', 'punct', 'nsubj', 'root', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'obl', 'punct', 'appos', 'nmod', 'punct']","[2, 8, 5, 5, 2, 2, 8, 0, 10, 8, 12, 10, 15, 15, 8, 17, 15, 17, 8]","[8, 9, 8, 0, 13, 5, 1, 2, 0, 3, 8, 13, 8, 0, 9, 5, 25, 13, 5]","[5, 1, 5, 0, 9, 3, 9, 2, 0, 1, 5, 9, 5, 0, 1, 3, 1, 11, 3]"
"['""', 'Eu', 'vivi', 'o', 'período', 'de', 'a', 'ditadura', 'e', 'não', 'quero', 'nada', 'parecido', 'com', 'isso', '""', ',', 'declarou', '.']","['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'PRON', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'PUNCT', 'VERB', 'PUNCT']","['punct', 'nsubj', 'ccomp:speech', 'det', 'obj', 'case', 'det', 'nmod', 'cc', 'advmod', 'conj', 'obj', 'amod', 'case', 'obl', 'punct', 'punct', 'root', 'punct']","[3, 3, 18, 5, 3, 8, 8, 5, 11, 11, 3, 11, 12, 15, 13, 3, 3, 0, 18]","[5, 1, 21, 0, 3, 8, 0, 13, 12, 14, 11, 3, 10, 8, 9, 5, 5, 2, 5]","[3, 12, 2, 0, 1, 5, 0, 1, 7, 8, 2, 12, 6, 5, 12, 3, 3, 2, 3]"
"['Em', 'o', 'caso', 'de', 'Aécio', ',', 'o', 'plenário', 'de', 'o', 'Senado', '.']","['ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['case', 'det', 'nmod', 'case', 'nmod', 'punct', 'det', 'root', 'case', 'det', 'nmod', 'punct']","[3, 3, 8, 5, 3, 3, 8, 0, 11, 11, 8, 8]","[8, 0, 13, 8, 13, 5, 0, 2, 8, 0, 13, 5]","[5, 0, 1, 5, 9, 3, 0, 1, 5, 0, 9, 3]"
"['Em', 'a', 'sexta', '(', '22', ')', ',', 'Cardoso', 'Jr.', 'chamou', 'a', 'equipe', 'econômica', 'de', '""', 'tecnocrata', '""', 'e', 'divulgou', 'uma', 'carta', 'de', 'entidades', 'empresariais', 'endossando', 'mudanças', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'PUNCT']","['case', 'det', 'obl', 'punct', 'appos', 'punct', 'punct', 'nsubj', 'flat:name', 'root', 'det', 'obj', 'amod', 'case', 'punct', 'obl', 'punct', 'cc', 'conj', 'det', 'obj', 'case', 'nmod', 'amod', 'acl', 'obj', 'punct']","[3, 3, 10, 5, 3, 5, 3, 10, 8, 0, 12, 10, 12, 16, 16, 10, 16, 19, 10, 21, 19, 23, 21, 23, 21, 25, 10]","[8, 0, 9, 5, 25, 5, 5, 1, 15, 2, 0, 3, 10, 8, 5, 9, 5, 12, 11, 0, 3, 8, 13, 10, 18, 3, 5]","[5, 0, 1, 3, 11, 3, 3, 9, 9, 2, 0, 1, 6, 5, 3, 1, 3, 7, 2, 0, 1, 5, 1, 6, 2, 1, 3]"
"['O', 'Luz', 'para', 'Todos', 'é', 'financiado', 'com', 'recursos', 'de', 'a', 'CDE', '(', 'Conta', 'de', 'Desenvolvimento', 'Energético', ')', '.']","['DET', 'PROPN', 'ADP', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","['det', 'nsubj:pass', 'case', 'flat:name', 'aux:pass', 'root', 'case', 'obl', 'case', 'det', 'nmod', 'punct', 'appos', 'case', 'flat:name', 'flat:name', 'punct', 'punct']","[2, 6, 4, 2, 6, 0, 8, 6, 11, 11, 8, 13, 11, 15, 13, 13, 13, 6]","[0, 27, 8, 15, 24, 2, 8, 9, 8, 0, 13, 5, 25, 8, 15, 15, 5, 5]","[0, 9, 5, 9, 10, 2, 5, 1, 5, 0, 9, 3, 9, 5, 9, 9, 3, 3]"
"['Ambos', 'são', 'ótimos', ',', 'mas', 'dá', 'para', 'desconfiar', 'que', 'até', 'essas', 'premiações', 'mandaram', 'mensagens', 'políticas', '.']","['PRON', 'AUX', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'VERB', 'SCONJ', 'ADV', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'PUNCT']","['nsubj', 'cop', 'root', 'punct', 'cc', 'conj', 'mark', 'csubj', 'mark', 'advmod', 'det', 'nsubj', 'ccomp', 'obj', 'amod', 'punct']","[3, 3, 0, 6, 6, 3, 8, 6, 13, 12, 12, 13, 8, 13, 14, 3]","[1, 17, 2, 5, 12, 11, 6, 23, 6, 14, 0, 1, 16, 3, 10, 5]","[12, 10, 6, 3, 7, 2, 5, 2, 4, 8, 0, 1, 2, 1, 6, 3]"
"['O', 'segundo', 'set', 'também', 'foi', 'decidido', 'por', 'detalhes', ',', 'apesar', 'de', 'a', 'melhora', 'considerável', 'de', 'Federer', '.']","['DET', 'ADJ', 'NOUN', 'ADV', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['det', 'amod', 'nsubj:pass', 'advmod', 'aux:pass', 'root', 'case', 'obl', 'punct', 'advmod', 'case', 'det', 'obl', 'amod', 'case', 'nmod', 'punct']","[3, 3, 6, 6, 6, 0, 8, 6, 10, 6, 13, 13, 10, 13, 16, 13, 6]","[0, 10, 27, 14, 24, 2, 8, 9, 5, 14, 8, 0, 9, 10, 8, 13, 5]","[0, 6, 1, 8, 10, 2, 5, 1, 3, 8, 5, 0, 1, 6, 5, 9, 3]"
"['A', 'retirada', 'ocorreu', 'mesmo', 'com', 'as', 'evidências', 'de', 'que', 'apesar', 'de', 'o', 'cerco', 'os', 'bandidos', 'não', 'tinham', 'deixado', 'a', 'favela', ',', 'como', 'divulgaram', 'as', 'autoridades', 'a', 'a', 'época', '.']","['DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'SCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj', 'root', 'advmod', 'case', 'det', 'obl', 'mark', 'fixed', 'advmod', 'case', 'det', 'obl', 'det', 'nsubj', 'advmod', 'aux', 'acl', 'det', 'obj', 'punct', 'mark', 'advcl', 'det', 'nsubj', 'case', 'det', 'obl', 'punct']","[2, 3, 0, 7, 7, 7, 3, 18, 8, 18, 13, 13, 10, 15, 18, 18, 18, 7, 20, 18, 23, 23, 18, 25, 23, 28, 28, 23, 3]","[0, 1, 2, 14, 8, 0, 9, 6, 26, 14, 8, 0, 9, 0, 1, 14, 28, 18, 0, 3, 5, 6, 7, 0, 1, 8, 0, 9, 5]","[0, 1, 2, 8, 5, 0, 1, 5, 4, 8, 5, 0, 1, 0, 1, 8, 10, 2, 0, 1, 3, 4, 2, 0, 1, 5, 0, 1, 3]"
"['Quando', 'não', 'tiver', 'mais', 'utilidade', ',', 'ele', 'buscará', 'outro', '.']","['SCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PUNCT']","['mark', 'advmod', 'advcl', 'det', 'obj', 'punct', 'nsubj', 'root', 'obj', 'punct']","[3, 3, 8, 5, 3, 3, 8, 0, 8, 8]","[6, 14, 7, 0, 3, 5, 1, 2, 3, 5]","[4, 8, 2, 0, 1, 3, 12, 2, 12, 3]"
"['Além', 'de', 'a', 'CCJ', ',', 'o', 'texto', 'precisa', 'passar', 'por', 'o', 'crivo', 'de', 'três', 'comissões', 'de', 'o', 'Senado', '.']","['ADV', 'ADP', 'DET', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['advmod', 'case', 'det', 'obl', 'punct', 'det', 'nsubj', 'root', 'xcomp', 'case', 'det', 'obl', 'case', 'nummod', 'nmod', 'case', 'det', 'nmod', 'punct']","[8, 4, 4, 1, 1, 7, 8, 0, 8, 12, 12, 9, 15, 15, 12, 18, 18, 15, 8]","[14, 8, 0, 9, 5, 0, 1, 2, 4, 8, 0, 9, 8, 19, 13, 8, 0, 13, 5]","[8, 5, 0, 9, 3, 0, 1, 2, 2, 5, 0, 1, 5, 11, 1, 5, 0, 9, 3]"
"['De', 'os', '4', 'municípios', 'nacionais', 'com', 'maior', 'incidência', ',', '3', 'ficam', 'em', 'o', 'Rio', 'Grande', 'de', 'o', 'Sul', '.']","['ADP', 'DET', 'NUM', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['case', 'det', 'nummod', 'nmod', 'amod', 'case', 'amod', 'nmod', 'punct', 'nsubj', 'root', 'case', 'det', 'obl', 'flat:name', 'case', 'det', 'flat:name', 'punct']","[4, 4, 4, 10, 4, 8, 8, 4, 4, 11, 0, 14, 14, 11, 14, 18, 18, 14, 11]","[8, 0, 19, 13, 10, 8, 10, 13, 5, 1, 2, 8, 0, 9, 15, 8, 0, 15, 5]","[5, 0, 11, 1, 6, 5, 6, 1, 3, 11, 2, 5, 0, 9, 9, 5, 0, 9, 3]"
"['Segundo', 'nota', 'emitida', 'por', 'a', 'companhia', 'em', 'este', 'domingo', ',', 'seria', 'uma', 'forma', 'de', '""', 'fortalecer', 'a', 'governança', '""', '.']","['ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'DET', 'NOUN', 'ADP', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['case', 'nmod', 'acl', 'case', 'det', 'obl:agent', 'case', 'det', 'obl', 'punct', 'cop', 'det', 'root', 'mark', 'punct', 'acl', 'det', 'obj', 'punct', 'punct']","[2, 13, 2, 6, 6, 3, 9, 9, 3, 2, 13, 13, 0, 16, 16, 13, 18, 16, 16, 13]","[8, 13, 18, 8, 0, 30, 8, 0, 9, 5, 17, 0, 2, 6, 5, 18, 0, 3, 5, 5]","[5, 1, 2, 5, 0, 1, 5, 0, 1, 3, 10, 0, 1, 5, 3, 2, 0, 1, 3, 3]"
"['Por', 'fim', ',', 'depois', 'de', 'a', 'relevante', 'ressalva', ',', 'a', 'matemática', 'que', 'comprara', 'as', 'duas', 'cotações', '.']","['ADP', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'PUNCT']","['case', 'nmod', 'punct', 'advmod', 'case', 'det', 'amod', 'obl', 'punct', 'det', 'root', 'nsubj', 'acl:relcl', 'det', 'nummod', 'obj', 'punct']","[2, 11, 2, 11, 8, 8, 8, 4, 4, 11, 0, 13, 11, 16, 16, 13, 11]","[8, 13, 5, 14, 8, 0, 10, 9, 5, 0, 2, 1, 20, 0, 19, 3, 5]","[5, 1, 3, 8, 5, 0, 6, 1, 3, 0, 1, 12, 2, 0, 11, 1, 3]"
"['Ela', 'diz', ',', 'ainda', ',', 'que', 'a', 'cada', 'dois', 'ou', 'três', 'anos', ',', 'a', 'empresa', 'deve', 'reavaliar', 'todo', 'o', 'conceito', 'de', 'a', 'embalagem', ',', '""', 'para', 'que', 'o', 'consumidor', 'não', 'se', 'canse', 'de', 'o', 'produto', '""', '.']","['PRON', 'VERB', 'PUNCT', 'ADV', 'PUNCT', 'SCONJ', 'ADP', 'DET', 'NUM', 'CCONJ', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'ADP', 'SCONJ', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['nsubj', 'root', 'punct', 'advmod', 'punct', 'mark', 'case', 'det', 'nummod', 'cc', 'conj', 'obl', 'punct', 'det', 'nsubj', 'ccomp', 'xcomp', 'det', 'det', 'obj', 'case', 'det', 'nmod', 'punct', 'punct', 'mark', 'fixed', 'det', 'nsubj', 'advmod', 'expl', 'advcl', 'case', 'det', 'obl', 'punct', 'punct']","[2, 0, 4, 2, 4, 16, 12, 12, 12, 11, 9, 16, 12, 15, 16, 2, 16, 20, 20, 17, 23, 23, 20, 32, 32, 32, 26, 29, 32, 32, 32, 17, 35, 35, 32, 32, 2]","[1, 2, 5, 14, 5, 6, 8, 0, 19, 12, 11, 9, 5, 0, 1, 16, 4, 0, 0, 3, 8, 0, 13, 5, 5, 6, 26, 0, 1, 14, 32, 7, 8, 0, 9, 5, 5]","[12, 2, 3, 8, 3, 4, 5, 0, 11, 7, 11, 1, 3, 0, 1, 2, 2, 0, 0, 1, 5, 0, 1, 3, 3, 5, 4, 0, 1, 8, 12, 2, 5, 0, 1, 3, 3]"
"['Ele', 'entrou', 'em', 'cena', 'a', 'a', 'frente', 'de', 'um', 'grupo', 'de', 'bailarinas', 'vestidas', 'com', 'o', 'figurino', 'de', 'a', 'série', '""', 'Handmaids', 'Tale', '""', ':', 'capa', 'vermelha', 'e', 'chapéus', 'brancos', '.']","['PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']","['nsubj', 'root', 'case', 'obl', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'nmod', 'amod', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'nmod', 'flat:name', 'punct', 'punct', 'appos', 'amod', 'cc', 'conj', 'amod', 'punct']","[2, 0, 4, 2, 7, 7, 2, 10, 10, 7, 12, 10, 12, 16, 16, 13, 19, 19, 16, 21, 19, 21, 21, 25, 16, 25, 28, 25, 28, 2]","[1, 2, 8, 9, 8, 0, 9, 8, 0, 13, 8, 13, 10, 8, 0, 9, 8, 0, 13, 5, 13, 15, 5, 5, 25, 10, 12, 11, 10, 5]","[12, 2, 5, 1, 5, 0, 1, 5, 0, 1, 5, 1, 6, 5, 0, 1, 5, 0, 1, 3, 9, 9, 3, 3, 1, 6, 7, 1, 6, 3]"
"['Já', 'em', 'Madri', ',', 'acontecia', 'o', 'inverso', ',', 'com', 'flâmulas', 'espanholas', 'por', 'todo', 'lado', '.']","['CCONJ', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['cc', 'case', 'obl', 'punct', 'root', 'det', 'nsubj', 'punct', 'case', 'obl', 'amod', 'case', 'det', 'nmod', 'punct']","[3, 3, 5, 3, 0, 7, 5, 10, 10, 5, 10, 14, 14, 10, 5]","[12, 8, 9, 5, 2, 0, 1, 5, 8, 9, 10, 8, 0, 13, 5]","[7, 5, 9, 3, 2, 0, 1, 3, 5, 1, 6, 5, 0, 1, 3]"
"['O', 'brasileiro', 'bateu', 'bem', 'e', 'levou', 'perigo', ',', 'mas', 'o', 'goleiro', 'Anthony', 'Lopes', 'defendeu', '.']","['DET', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['det', 'nsubj', 'root', 'advmod', 'cc', 'conj', 'obj', 'punct', 'cc', 'det', 'nsubj', 'nmod', 'flat:name', 'conj', 'punct']","[2, 3, 0, 3, 6, 3, 6, 14, 14, 11, 14, 11, 12, 3, 3]","[0, 1, 2, 14, 12, 11, 3, 5, 12, 0, 1, 13, 15, 11, 5]","[0, 1, 2, 8, 7, 2, 1, 3, 7, 0, 1, 9, 9, 2, 3]"
